q_x_id,qset_x_id,q_id,item,logical_item,l1_skill,l2_5_skill,q_type,grade,slip,guess,discrimination,source,method,grade_specific,provisional,invariance_decision,slip_donor,guess_donor,mcq_floor_applied,n_learners,mastery_prevalence,lr_stat,p_holm
q_sub_0925_z,,b2cf635f-09dc-4a3f-bafe-bb02f2415b7f,Subtraction|3-digit Subtraction with borrowing|Fib||105|78,q_sub_0925_z,Subtraction,3-digit Subtraction with borrowing,Fib,5,0.1851,0.114,0.7009,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0925_z,,b2cf635f-09dc-4a3f-bafe-bb02f2415b7f,Subtraction|3-digit Subtraction with borrowing|Fib||105|78,q_sub_0925_z,Subtraction,3-digit Subtraction with borrowing,Fib,6,0.1751,0.1538,0.6711,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0925_z,,b2cf635f-09dc-4a3f-bafe-bb02f2415b7f,Subtraction|3-digit Subtraction with borrowing|Fib||105|78,q_sub_0925_z,Subtraction,3-digit Subtraction with borrowing,Fib,7,0.1839,0.1437,0.6724,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0925_z,,b2cf635f-09dc-4a3f-bafe-bb02f2415b7f,Subtraction|3-digit Subtraction with borrowing|Fib||105|78,q_sub_0925_z,Subtraction,3-digit Subtraction with borrowing,Fib,8,0.1511,0.1198,0.7291,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0925_z,,b2cf635f-09dc-4a3f-bafe-bb02f2415b7f,Subtraction|3-digit Subtraction with borrowing|Fib||105|78,q_sub_0925_z,Subtraction,3-digit Subtraction with borrowing,Fib,all,0.1697,0.1234,0.7069,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0926_b,,6c10ea75-1b36-4f0b-aeb8-308d5151e109,Subtraction|3-digit Subtraction with borrowing|Fib||300|145,q_sub_0926_b,Subtraction,3-digit Subtraction with borrowing,Fib,3,0.1582,0.0558,0.786,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0926_b,,6c10ea75-1b36-4f0b-aeb8-308d5151e109,Subtraction|3-digit Subtraction with borrowing|Fib||300|145,q_sub_0926_b,Subtraction,3-digit Subtraction with borrowing,Fib,4,0.1694,0.1111,0.7195,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0926_b,,6c10ea75-1b36-4f0b-aeb8-308d5151e109,Subtraction|3-digit Subtraction with borrowing|Fib||300|145,q_sub_0926_b,Subtraction,3-digit Subtraction with borrowing,Fib,5,0.1851,0.114,0.7009,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0926_b,,6c10ea75-1b36-4f0b-aeb8-308d5151e109,Subtraction|3-digit Subtraction with borrowing|Fib||300|145,q_sub_0926_b,Subtraction,3-digit Subtraction with borrowing,Fib,6,0.1751,0.1538,0.6711,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0926_b,,6c10ea75-1b36-4f0b-aeb8-308d5151e109,Subtraction|3-digit Subtraction with borrowing|Fib||300|145,q_sub_0926_b,Subtraction,3-digit Subtraction with borrowing,Fib,7,0.1839,0.1437,0.6724,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0926_b,,6c10ea75-1b36-4f0b-aeb8-308d5151e109,Subtraction|3-digit Subtraction with borrowing|Fib||300|145,q_sub_0926_b,Subtraction,3-digit Subtraction with borrowing,Fib,8,0.1511,0.1198,0.7291,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0926_b,,6c10ea75-1b36-4f0b-aeb8-308d5151e109,Subtraction|3-digit Subtraction with borrowing|Fib||300|145,q_sub_0926_b,Subtraction,3-digit Subtraction with borrowing,Fib,all,0.1697,0.1234,0.7069,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0926_z,,8ade8711-fecc-487d-a201-00c1f008927b,Subtraction|3-digit Subtraction with borrowing|Fib||300|145,q_sub_0926_z,Subtraction,3-digit Subtraction with borrowing,Fib,3,0.1582,0.0558,0.786,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0926_z,,8ade8711-fecc-487d-a201-00c1f008927b,Subtraction|3-digit Subtraction with borrowing|Fib||300|145,q_sub_0926_z,Subtraction,3-digit Subtraction with borrowing,Fib,4,0.1694,0.1111,0.7195,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0926_z,,8ade8711-fecc-487d-a201-00c1f008927b,Subtraction|3-digit Subtraction with borrowing|Fib||300|145,q_sub_0926_z,Subtraction,3-digit Subtraction with borrowing,Fib,5,0.1851,0.114,0.7009,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0926_z,,8ade8711-fecc-487d-a201-00c1f008927b,Subtraction|3-digit Subtraction with borrowing|Fib||300|145,q_sub_0926_z,Subtraction,3-digit Subtraction with borrowing,Fib,6,0.1751,0.1538,0.6711,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0926_z,,8ade8711-fecc-487d-a201-00c1f008927b,Subtraction|3-digit Subtraction with borrowing|Fib||300|145,q_sub_0926_z,Subtraction,3-digit Subtraction with borrowing,Fib,7,0.1839,0.1437,0.6724,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0926_z,,8ade8711-fecc-487d-a201-00c1f008927b,Subtraction|3-digit Subtraction with borrowing|Fib||300|145,q_sub_0926_z,Subtraction,3-digit Subtraction with borrowing,Fib,8,0.1511,0.1198,0.7291,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0926_z,,8ade8711-fecc-487d-a201-00c1f008927b,Subtraction|3-digit Subtraction with borrowing|Fib||300|145,q_sub_0926_z,Subtraction,3-digit Subtraction with borrowing,Fib,all,0.1697,0.1234,0.7069,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0927_b,,28843214-bda3-4163-8721-6e0a0e80558d,Subtraction|3-digit Subtraction without borrowing|Fib||900|800,q_sub_0927_b,Subtraction,3-digit Subtraction without borrowing,Fib,3,0.1582,0.0558,0.786,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0927_b,,28843214-bda3-4163-8721-6e0a0e80558d,Subtraction|3-digit Subtraction without borrowing|Fib||900|800,q_sub_0927_b,Subtraction,3-digit Subtraction without borrowing,Fib,4,0.1694,0.1111,0.7195,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0927_b,,28843214-bda3-4163-8721-6e0a0e80558d,Subtraction|3-digit Subtraction without borrowing|Fib||900|800,q_sub_0927_b,Subtraction,3-digit Subtraction without borrowing,Fib,5,0.1851,0.114,0.7009,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0927_b,,28843214-bda3-4163-8721-6e0a0e80558d,Subtraction|3-digit Subtraction without borrowing|Fib||900|800,q_sub_0927_b,Subtraction,3-digit Subtraction without borrowing,Fib,6,0.1751,0.1538,0.6711,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0927_b,,28843214-bda3-4163-8721-6e0a0e80558d,Subtraction|3-digit Subtraction without borrowing|Fib||900|800,q_sub_0927_b,Subtraction,3-digit Subtraction without borrowing,Fib,7,0.1839,0.1437,0.6724,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0927_b,,28843214-bda3-4163-8721-6e0a0e80558d,Subtraction|3-digit Subtraction without borrowing|Fib||900|800,q_sub_0927_b,Subtraction,3-digit Subtraction without borrowing,Fib,8,0.1511,0.1198,0.7291,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0927_b,,28843214-bda3-4163-8721-6e0a0e80558d,Subtraction|3-digit Subtraction without borrowing|Fib||900|800,q_sub_0927_b,Subtraction,3-digit Subtraction without borrowing,Fib,all,0.1697,0.1234,0.7069,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0927_z,,8935474c-410c-4001-b230-f6ee7b2f4a7e,Subtraction|3-digit Subtraction without borrowing|Fib||900|800,q_sub_0927_z,Subtraction,3-digit Subtraction without borrowing,Fib,3,0.1582,0.0558,0.786,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0927_z,,8935474c-410c-4001-b230-f6ee7b2f4a7e,Subtraction|3-digit Subtraction without borrowing|Fib||900|800,q_sub_0927_z,Subtraction,3-digit Subtraction without borrowing,Fib,4,0.1694,0.1111,0.7195,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0927_z,,8935474c-410c-4001-b230-f6ee7b2f4a7e,Subtraction|3-digit Subtraction without borrowing|Fib||900|800,q_sub_0927_z,Subtraction,3-digit Subtraction without borrowing,Fib,5,0.1851,0.114,0.7009,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0927_z,,8935474c-410c-4001-b230-f6ee7b2f4a7e,Subtraction|3-digit Subtraction without borrowing|Fib||900|800,q_sub_0927_z,Subtraction,3-digit Subtraction without borrowing,Fib,6,0.1751,0.1538,0.6711,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0927_z,,8935474c-410c-4001-b230-f6ee7b2f4a7e,Subtraction|3-digit Subtraction without borrowing|Fib||900|800,q_sub_0927_z,Subtraction,3-digit Subtraction without borrowing,Fib,7,0.1839,0.1437,0.6724,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0927_z,,8935474c-410c-4001-b230-f6ee7b2f4a7e,Subtraction|3-digit Subtraction without borrowing|Fib||900|800,q_sub_0927_z,Subtraction,3-digit Subtraction without borrowing,Fib,8,0.1511,0.1198,0.7291,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0927_z,,8935474c-410c-4001-b230-f6ee7b2f4a7e,Subtraction|3-digit Subtraction without borrowing|Fib||900|800,q_sub_0927_z,Subtraction,3-digit Subtraction without borrowing,Fib,all,0.1697,0.1234,0.7069,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0928_b,,a811741b-a323-4b75-8679-a8202ff95d85,Subtraction|3-digit Subtraction with borrowing|Fib||100|7,q_sub_0928_b,Subtraction,3-digit Subtraction with borrowing,Fib,3,0.1582,0.0558,0.786,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0928_b,,a811741b-a323-4b75-8679-a8202ff95d85,Subtraction|3-digit Subtraction with borrowing|Fib||100|7,q_sub_0928_b,Subtraction,3-digit Subtraction with borrowing,Fib,4,0.1694,0.1111,0.7195,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0928_b,,a811741b-a323-4b75-8679-a8202ff95d85,Subtraction|3-digit Subtraction with borrowing|Fib||100|7,q_sub_0928_b,Subtraction,3-digit Subtraction with borrowing,Fib,5,0.1851,0.114,0.7009,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0928_b,,a811741b-a323-4b75-8679-a8202ff95d85,Subtraction|3-digit Subtraction with borrowing|Fib||100|7,q_sub_0928_b,Subtraction,3-digit Subtraction with borrowing,Fib,6,0.1751,0.1538,0.6711,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0928_b,,a811741b-a323-4b75-8679-a8202ff95d85,Subtraction|3-digit Subtraction with borrowing|Fib||100|7,q_sub_0928_b,Subtraction,3-digit Subtraction with borrowing,Fib,7,0.1839,0.1437,0.6724,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0928_b,,a811741b-a323-4b75-8679-a8202ff95d85,Subtraction|3-digit Subtraction with borrowing|Fib||100|7,q_sub_0928_b,Subtraction,3-digit Subtraction with borrowing,Fib,8,0.1511,0.1198,0.7291,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0928_b,,a811741b-a323-4b75-8679-a8202ff95d85,Subtraction|3-digit Subtraction with borrowing|Fib||100|7,q_sub_0928_b,Subtraction,3-digit Subtraction with borrowing,Fib,all,0.1697,0.1234,0.7069,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0928_z,,f2e49929-c945-4cce-97f9-ac8506f72fab,Subtraction|3-digit Subtraction with borrowing|Fib||100|7,q_sub_0928_z,Subtraction,3-digit Subtraction with borrowing,Fib,3,0.1582,0.0558,0.786,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0928_z,,f2e49929-c945-4cce-97f9-ac8506f72fab,Subtraction|3-digit Subtraction with borrowing|Fib||100|7,q_sub_0928_z,Subtraction,3-digit Subtraction with borrowing,Fib,4,0.1694,0.1111,0.7195,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0928_z,,f2e49929-c945-4cce-97f9-ac8506f72fab,Subtraction|3-digit Subtraction with borrowing|Fib||100|7,q_sub_0928_z,Subtraction,3-digit Subtraction with borrowing,Fib,5,0.1851,0.114,0.7009,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0928_z,,f2e49929-c945-4cce-97f9-ac8506f72fab,Subtraction|3-digit Subtraction with borrowing|Fib||100|7,q_sub_0928_z,Subtraction,3-digit Subtraction with borrowing,Fib,6,0.1751,0.1538,0.6711,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0928_z,,f2e49929-c945-4cce-97f9-ac8506f72fab,Subtraction|3-digit Subtraction with borrowing|Fib||100|7,q_sub_0928_z,Subtraction,3-digit Subtraction with borrowing,Fib,7,0.1839,0.1437,0.6724,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0928_z,,f2e49929-c945-4cce-97f9-ac8506f72fab,Subtraction|3-digit Subtraction with borrowing|Fib||100|7,q_sub_0928_z,Subtraction,3-digit Subtraction with borrowing,Fib,8,0.1511,0.1198,0.7291,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0928_z,,f2e49929-c945-4cce-97f9-ac8506f72fab,Subtraction|3-digit Subtraction with borrowing|Fib||100|7,q_sub_0928_z,Subtraction,3-digit Subtraction with borrowing,Fib,all,0.1697,0.1234,0.7069,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0929_b,,84f5a746-02f4-47ab-8081-da54678f0142,Subtraction|3-digit Subtraction without borrowing|Fib||922|11,q_sub_0929_b,Subtraction,3-digit Subtraction without borrowing,Fib,3,0.1582,0.0558,0.786,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0929_b,,84f5a746-02f4-47ab-8081-da54678f0142,Subtraction|3-digit Subtraction without borrowing|Fib||922|11,q_sub_0929_b,Subtraction,3-digit Subtraction without borrowing,Fib,4,0.1694,0.1111,0.7195,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0929_b,,84f5a746-02f4-47ab-8081-da54678f0142,Subtraction|3-digit Subtraction without borrowing|Fib||922|11,q_sub_0929_b,Subtraction,3-digit Subtraction without borrowing,Fib,5,0.1851,0.114,0.7009,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0929_b,,84f5a746-02f4-47ab-8081-da54678f0142,Subtraction|3-digit Subtraction without borrowing|Fib||922|11,q_sub_0929_b,Subtraction,3-digit Subtraction without borrowing,Fib,6,0.1751,0.1538,0.6711,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0929_b,,84f5a746-02f4-47ab-8081-da54678f0142,Subtraction|3-digit Subtraction without borrowing|Fib||922|11,q_sub_0929_b,Subtraction,3-digit Subtraction without borrowing,Fib,7,0.1839,0.1437,0.6724,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0929_b,,84f5a746-02f4-47ab-8081-da54678f0142,Subtraction|3-digit Subtraction without borrowing|Fib||922|11,q_sub_0929_b,Subtraction,3-digit Subtraction without borrowing,Fib,8,0.1511,0.1198,0.7291,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0929_b,,84f5a746-02f4-47ab-8081-da54678f0142,Subtraction|3-digit Subtraction without borrowing|Fib||922|11,q_sub_0929_b,Subtraction,3-digit Subtraction without borrowing,Fib,all,0.1697,0.1234,0.7069,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0929_z,,7c321a20-43c7-438e-be9b-32a70ccb8f0b,Subtraction|3-digit Subtraction without borrowing|Fib||922|11,q_sub_0929_z,Subtraction,3-digit Subtraction without borrowing,Fib,3,0.1582,0.0558,0.786,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0929_z,,7c321a20-43c7-438e-be9b-32a70ccb8f0b,Subtraction|3-digit Subtraction without borrowing|Fib||922|11,q_sub_0929_z,Subtraction,3-digit Subtraction without borrowing,Fib,4,0.1694,0.1111,0.7195,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0929_z,,7c321a20-43c7-438e-be9b-32a70ccb8f0b,Subtraction|3-digit Subtraction without borrowing|Fib||922|11,q_sub_0929_z,Subtraction,3-digit Subtraction without borrowing,Fib,5,0.1851,0.114,0.7009,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0929_z,,7c321a20-43c7-438e-be9b-32a70ccb8f0b,Subtraction|3-digit Subtraction without borrowing|Fib||922|11,q_sub_0929_z,Subtraction,3-digit Subtraction without borrowing,Fib,6,0.1751,0.1538,0.6711,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0929_z,,7c321a20-43c7-438e-be9b-32a70ccb8f0b,Subtraction|3-digit Subtraction without borrowing|Fib||922|11,q_sub_0929_z,Subtraction,3-digit Subtraction without borrowing,Fib,7,0.1839,0.1437,0.6724,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0929_z,,7c321a20-43c7-438e-be9b-32a70ccb8f0b,Subtraction|3-digit Subtraction without borrowing|Fib||922|11,q_sub_0929_z,Subtraction,3-digit Subtraction without borrowing,Fib,8,0.1511,0.1198,0.7291,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0929_z,,7c321a20-43c7-438e-be9b-32a70ccb8f0b,Subtraction|3-digit Subtraction without borrowing|Fib||922|11,q_sub_0929_z,Subtraction,3-digit Subtraction without borrowing,Fib,all,0.1697,0.1234,0.7069,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,3-digit Subtraction with borrowing,3-digit Subtraction with borrowing,False,,,,
q_sub_0964_b,,216b72ea-6674-4692-9241-5656fd33a78c,Subtraction|4-digit Subtraction without borrowing|Fib||4289|2,q_sub_0964_b,Subtraction,4-digit Subtraction without borrowing,Fib,4,0.2923,0.0299,0.6778,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,4-digit Subtraction with borrowing,4-digit Subtraction with borrowing,False,,,,
q_sub_0964_b,,216b72ea-6674-4692-9241-5656fd33a78c,Subtraction|4-digit Subtraction without borrowing|Fib||4289|2,q_sub_0964_b,Subtraction,4-digit Subtraction without borrowing,Fib,5,0.2538,0.0845,0.6617,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,4-digit Subtraction with borrowing,4-digit Subtraction with borrowing,False,,,,
q_sub_0964_b,,216b72ea-6674-4692-9241-5656fd33a78c,Subtraction|4-digit Subtraction without borrowing|Fib||4289|2,q_sub_0964_b,Subtraction,4-digit Subtraction without borrowing,Fib,6,0.2205,0.067,0.7125,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,4-digit Subtraction with borrowing,4-digit Subtraction with borrowing,False,,,,
q_sub_0964_b,,216b72ea-6674-4692-9241-5656fd33a78c,Subtraction|4-digit Subtraction without borrowing|Fib||4289|2,q_sub_0964_b,Subtraction,4-digit Subtraction without borrowing,Fib,7,0.2092,0.1104,0.6804,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,4-digit Subtraction with borrowing,4-digit Subtraction with borrowing,False,,,,
q_sub_0964_b,,216b72ea-6674-4692-9241-5656fd33a78c,Subtraction|4-digit Subtraction without borrowing|Fib||4289|2,q_sub_0964_b,Subtraction,4-digit Subtraction without borrowing,Fib,8,0.2022,0.0918,0.706,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,4-digit Subtraction with borrowing,4-digit Subtraction with borrowing,False,,,,
q_sub_0964_b,,216b72ea-6674-4692-9241-5656fd33a78c,Subtraction|4-digit Subtraction without borrowing|Fib||4289|2,q_sub_0964_b,Subtraction,4-digit Subtraction without borrowing,Fib,all,0.2153,0.0897,0.695,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,4-digit Subtraction with borrowing,4-digit Subtraction with borrowing,False,,,,
q_sub_0964_z,,6fe57cff-33d2-4ba9-b400-4632874dfce6,Subtraction|4-digit Subtraction without borrowing|Fib||4289|2,q_sub_0964_z,Subtraction,4-digit Subtraction without borrowing,Fib,4,0.2923,0.0299,0.6778,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,4-digit Subtraction with borrowing,4-digit Subtraction with borrowing,False,,,,
q_sub_0964_z,,6fe57cff-33d2-4ba9-b400-4632874dfce6,Subtraction|4-digit Subtraction without borrowing|Fib||4289|2,q_sub_0964_z,Subtraction,4-digit Subtraction without borrowing,Fib,5,0.2538,0.0845,0.6617,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,4-digit Subtraction with borrowing,4-digit Subtraction with borrowing,False,,,,
q_sub_0964_z,,6fe57cff-33d2-4ba9-b400-4632874dfce6,Subtraction|4-digit Subtraction without borrowing|Fib||4289|2,q_sub_0964_z,Subtraction,4-digit Subtraction without borrowing,Fib,6,0.2205,0.067,0.7125,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,4-digit Subtraction with borrowing,4-digit Subtraction with borrowing,False,,,,
q_sub_0964_z,,6fe57cff-33d2-4ba9-b400-4632874dfce6,Subtraction|4-digit Subtraction without borrowing|Fib||4289|2,q_sub_0964_z,Subtraction,4-digit Subtraction without borrowing,Fib,7,0.2092,0.1104,0.6804,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,4-digit Subtraction with borrowing,4-digit Subtraction with borrowing,False,,,,
q_sub_0964_z,,6fe57cff-33d2-4ba9-b400-4632874dfce6,Subtraction|4-digit Subtraction without borrowing|Fib||4289|2,q_sub_0964_z,Subtraction,4-digit Subtraction without borrowing,Fib,8,0.2022,0.0918,0.706,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,4-digit Subtraction with borrowing,4-digit Subtraction with borrowing,False,,,,
q_sub_0964_z,,6fe57cff-33d2-4ba9-b400-4632874dfce6,Subtraction|4-digit Subtraction without borrowing|Fib||4289|2,q_sub_0964_z,Subtraction,4-digit Subtraction without borrowing,Fib,all,0.2153,0.0897,0.695,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,4-digit Subtraction with borrowing,4-digit Subtraction with borrowing,False,,,,
q_sub_0965_b,,e24fd38c-1d02-4453-aa24-7e8d9a5b88d5,Subtraction|4-digit Subtraction without borrowing|Fib||9926|513,q_sub_0965_b,Subtraction,4-digit Subtraction without borrowing,Fib,4,0.2923,0.0299,0.6778,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,4-digit Subtraction with borrowing,4-digit Subtraction with borrowing,False,,,,
q_sub_0965_b,,e24fd38c-1d02-4453-aa24-7e8d9a5b88d5,Subtraction|4-digit Subtraction without borrowing|Fib||9926|513,q_sub_0965_b,Subtraction,4-digit Subtraction without borrowing,Fib,5,0.2538,0.0845,0.6617,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,4-digit Subtraction with borrowing,4-digit Subtraction with borrowing,False,,,,
